"CC50, mM",MinAbsEStateIndex,MaxPartialCharge,MinPartialCharge,FpDensityMorgan1,BCUT2D_MWLOW,BCUT2D_CHGLO,BCUT2D_MRHI,BCUT2D_MRLOW,Ipc,Kappa3,PEOE_VSA10,PEOE_VSA13,PEOE_VSA14,PEOE_VSA3,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA10,SMR_VSA2,SMR_VSA6,SlogP_VSA1,SlogP_VSA11,SlogP_VSA3,SlogP_VSA7,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,VSA_EState4,VSA_EState5,VSA_EState7,NHOHCount,NumAliphaticCarbocycles,NumSaturatedHeterocycles,MolLogP,fr_Al_COO,fr_ArN,fr_Ar_COO,fr_C_O,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azo,fr_benzene,fr_bicyclic,fr_epoxide,fr_ester,fr_furan,fr_guanido,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_lactone,fr_morpholine,fr_nitro,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol_noOrthoHbond,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea
5.76966011684816,0.1173663470017638,0.225795262508632,-0.3543358430268191,1.206896551724138,9.492302048348856,-2.542828379897654,5.828140463227633,-0.1385599350871279,2502164.677965623,4.125617018755943,0.0,0.0,0.0,0.0,0.0,66.16234602645459,72.71395634033975,13.08951281182515,5.41499046939678,5.907179729351506,0.0,26.1790256236503,5.316788604006331,0.0,16.63034927639461,0.0,0.0,16.73716066814507,11.83581209232279,51.86231211535434,23.11117609801699,0.0,0.0,69.95822273838537,4.343918730003723,1.274510359712987,5.596823094200439,1,2,0,5.278300000000005,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79.0481347541047,0.1159195877425045,0.2259569363411612,-0.349962832555415,1.2,9.492297887023657,-2.54291084544554,5.828019294362043,-0.9044505924121932,3484058.592126554,4.068201835415833,0.0,0.0,0.0,0.0,0.0,52.31487162707333,73.47191792789584,0.0,38.64168807572427,5.907179729351506,0.0,33.22669760632749,5.316788604006331,0.0,16.63034927639461,0.0,0.0,10.82998093879356,17.74299182167429,56.34534297304897,23.11117609801699,0.0,0.0,72.10598499021211,4.347639258055024,1.284595734757153,5.604839675833092,1,2,0,5.422900000000006,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110.1406152517157,0.5413507055464577,0.01539980686982168,-0.3028453536435101,0.6,9.685882295475244,-2.432559724251623,5.137752931772813,0.05522979123943213,4892138.589945545,3.248563586111441,0.0,0.0,0.0,0.0,0.0,54.38406644399575,112.0472037304975,12.08368165829592,0.0,0.0,0.0,27.18485677717953,0.0,0.0,0.0,0.0,0.0,0.0,21.65996187758712,23.91949375061871,77.29772904108526,0.0,0.0,65.43758662519906,2.168815257051812,1.922548514309184,14.31350014411158,0,4,0,6.840000000000009,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
10.42926352017442,0.5359385804633786,0.01288657023381077,-0.3134072130246038,0.5862068965517241,9.689291157762858,-2.394126746350383,5.134440409388184,0.120594299048093,3572141.766774113,3.432902681733851,0.0,0.0,0.0,0.0,0.0,60.80488806692176,97.95185976514314,12.08368165829592,0.0,0.0,0.0,13.08951281182515,10.63357720801266,0.0,0.0,0.0,0.0,0.0,21.65996187758712,23.91949375061871,83.71855066401129,0.0,0.0,52.1760004061564,2.160698271532776,1.917438697056978,15.59723063456195,2,4,0,6.545700000000007,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1160.72029658725,0.5435430340905595,0.01539980686976935,-0.3028453536690731,0.5806451612903226,9.685969793969653,-2.431568223025765,5.13765734573533,0.05615714824331806,7979783.178463429,3.651585439293148,0.0,0.0,0.0,0.0,0.0,60.80488806692176,112.0472037304975,12.08368165829592,0.0,0.0,0.0,27.18485677717953,0.0,0.0,0.0,0.0,0.0,0.0,21.65996187758712,23.91949375061871,83.71855066401129,0.0,0.0,65.43758662519906,2.176475883586611,1.925660261817004,15.77921250099999,0,4,0,7.230100000000009,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
751.9682769649559,0.009694822373393919,0.309161950495995,-0.4808212588768724,1.269230769230769,9.495126721731918,-2.533876323922629,8.133912230164109,-0.1569753467380439,365043.6465057026,2.875273476048926,0.0,9.050820825821477,5.969305287951849,8.417796984328938,0.0,33.25840029045949,72.61454779666684,10.68238925988949,10.31047394491456,25.70251537366281,0.0,0.0,0.0,0.0,25.68117010221609,0.0,0.0,22.14628603723734,6.42082162292601,42.37364096679502,0.0,6.06636706846161,26.83757866753348,6.923737199690624,1.749981392248258,-0.7126024257439605,3.959056249300131,1,2,0,4.832400000000004,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283.6288627077631,0.3003472222222221,0.01618411201662093,-0.3250304809663282,0.8181818181818182,9.531930652599877,-2.547052669565891,5.038956757069665,0.0003654170496190726,434.3557873412837,0.8682518116739604,0.0,0.0,0.0,0.0,0.0,0.0,56.27864787604024,5.538925252383345,0.0,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,0.0,0.0,5.538925252383345,17.75371813848418,38.52492973755606,0.0,0.0,0.0,6.621180555555556,3.059027777777777,8.569791666666667,2,4,0,1.9139,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244.6216298411943,0.5859259259259259,0.009599060274319763,-0.3271861338567888,0.7272727272727273,9.542292990918316,-2.527790950210241,4.993156604020246,0.0003492943488164301,570.2160526516187,0.8072557362756115,0.0,0.0,0.0,0.0,0.0,0.0,55.77573229927562,6.041840829147961,0.0,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,0.0,0.0,6.041840829147961,23.67162418464557,25.68328649170404,6.42082162292601,0.0,0.0,6.167037037037037,4.006574074074074,7.40712962962963,2,4,0,1.7698,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145.6381057820305,0.117708923847317,0.07822806225715294,-0.3885191219767066,1.090909090909091,9.526279335509718,-2.575303575531223,5.131435083020992,-0.06196618349311333,110680.784533169,2.468567930856266,0.0,0.0,0.0,0.0,0.0,25.99951461304901,75.03819716805366,18.00158770445731,5.601050810983688,0.0,0.0,6.544756405912575,5.316788604006331,0.0,0.0,0.0,0.0,5.41499046939678,11.45683129854474,30.71929616732276,38.52492973755606,0.0,0.0,38.24004041674597,-0.1409744661753589,3.232661131582262,14.09537572436382,2,5,0,3.898100000000003,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426.700412887099,0.0940661743092297,0.2027772128106947,-0.4927029063230549,1.08,9.683357218258113,-2.492631356502737,5.539676489486705,-0.1973857771939412,384441.3168709059,3.444884403696844,0.0,0.0,0.0,0.0,0.0,13.34455882261663,43.37947212032425,12.3387276690874,39.1383762103129,0.0,0.0,21.3293926238326,14.21058886140015,17.24853549985172,4.736862953800049,0.0,0.0,18.125838821658,29.58726316893912,24.82591636047502,0.0,21.3293926238326,19.05647133661384,6.923737199690624,0.2223638274754345,2.635806416957661,3.672272073748895,1,1,1,3.729600000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067.107887927605,0.1393616150163772,0.2027772128110117,-0.4927029063228963,1.115384615384615,9.7023234083906,-2.490395588443562,5.540130987963127,-0.2061256023715621,593351.5493671396,3.172146116319208,6.103966387748303,0.0,0.0,0.0,0.0,6.076020106833881,43.53758618099674,12.3387276690874,39.1383762103129,0.0,0.0,21.3293926238326,14.21058886140015,17.24853549985172,4.736862953800049,0.0,0.0,12.0218724339097,30.09017874570373,11.13655602176626,0.0,21.3293926238326,32.05622864313835,0.0,0.7470597707951163,1.43994000377929,1.552472134680827,2,1,1,2.620500000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371.956657145287,0.1393616150163772,0.2027772128110117,-0.4927029063228963,1.115384615384615,9.7023234083906,-2.490395588443562,5.540130987963127,-0.2061256023715621,593351.5493671396,3.172146116319208,6.103966387748303,0.0,0.0,0.0,0.0,6.076020106833881,43.53758618099674,12.3387276690874,39.1383762103129,0.0,0.0,21.3293926238326,14.21058886140015,17.24853549985172,4.736862953800049,0.0,0.0,12.0218724339097,30.09017874570373,11.13655602176626,0.0,21.3293926238326,32.05622864313835,0.0,0.7470597707951163,1.43994000377929,1.552472134680827,2,1,1,2.620500000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371.956657145287,0.1393616150163772,0.2027772128110117,-0.4927029063228963,1.115384615384615,9.7023234083906,-2.490395588443562,5.540130987963127,-0.2061256023715621,593351.5493671396,3.172146116319208,6.103966387748303,0.0,0.0,0.0,0.0,6.076020106833881,43.53758618099674,12.3387276690874,39.1383762103129,0.0,0.0,21.3293926238326,14.21058886140015,17.24853549985172,4.736862953800049,0.0,0.0,12.0218724339097,30.09017874570373,11.13655602176626,0.0,21.3293926238326,32.05622864313835,0.0,0.7470597707951163,1.43994000377929,1.552472134680827,2,1,1,2.620500000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836.8935608586254,0.1393616150163772,0.2027772128110117,-0.4927029063228963,1.115384615384615,9.7023234083906,-2.490395588443562,5.540130987963127,-0.2061256023715621,593351.5493671396,3.172146116319208,6.103966387748303,0.0,0.0,0.0,0.0,6.076020106833881,43.53758618099674,12.3387276690874,39.1383762103129,0.0,0.0,21.3293926238326,14.21058886140015,17.24853549985172,4.736862953800049,0.0,0.0,12.0218724339097,30.09017874570373,11.13655602176626,0.0,21.3293926238326,32.05622864313835,0.0,0.7470597707951163,1.43994000377929,1.552472134680827,2,1,1,2.620500000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447.7133710709616,0.1638791257243635,0.2027772159800581,-0.492702904739005,1.12,9.763159407986471,-2.426687050647295,5.541313402595404,-0.1110029094002907,455902.9355263691,3.139539952824504,6.103966387748303,0.0,0.0,0.0,0.0,18.22806032050165,43.03467060423213,5.917906046161393,33.53732539932921,0.0,0.0,21.3293926238326,14.21058886140015,17.24853549985172,4.736862953800049,0.0,0.0,18.125838821658,23.66935712277772,23.13048217476154,0.0,21.3293926238326,19.05647133661384,12.65495579043238,2.991573961502263,1.899666950113379,2.589972134680828,1,1,1,3.425700000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.48401275682857,0.03296485260770998,0.1878041366942846,-0.5070527895332472,1.285714285714286,9.705737520837186,-2.27528889092598,7.133649191941556,-0.1232564157227373,1934776.244044657,2.072499974253342,39.75496024263011,0.0,0.0,4.983978520947209,11.33678587793474,0.0,20.77121159907187,17.01953436899679,16.82083097824245,28.03483425050395,0.0,5.733667477162185,10.47053043096223,17.24853549985172,15.00406483754042,0.0,0.0,50.40271785650748,5.693927994848461,11.33678587793474,26.84723170590575,5.380062770465915,0.0,4.983978520947209,4.519759261601797,-2.319742799004611,1.183672918241371,5,1,0,2.62972,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27.47163553630876,0.03296485260770998,0.1878041366942846,-0.5070527895332472,1.285714285714286,9.705737520837186,-2.27528889092598,7.133649191941556,-0.1232564157227373,1934776.244044657,2.072499974253342,39.75496024263011,0.0,0.0,4.983978520947209,11.33678587793474,0.0,20.77121159907187,17.01953436899679,16.82083097824245,28.03483425050395,0.0,5.733667477162185,10.47053043096223,17.24853549985172,15.00406483754042,0.0,0.0,50.40271785650748,5.693927994848461,11.33678587793474,26.84723170590575,5.380062770465915,0.0,4.983978520947209,4.519759261601797,-2.319742799004611,1.183672918241371,5,1,0,2.62972,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
71.57296937261181,0.04194633408919168,0.2072292826018239,-0.507052637653183,1.24,9.70610508790224,-2.274723200241312,6.255669906748149,-0.1232586731448861,487592.473426437,1.621323320875566,45.31841173432711,0.0,0.0,0.0,0.0,0.0,20.77121159907187,11.63947159853088,5.563451491696996,17.34973483909482,0.0,6.606881964512918,9.473725907600098,17.24853549985172,15.00406483754042,0.0,0.0,52.097834795849,5.563451491696996,0.0,19.92349450621513,6.923737199690624,0.0,0.0,-1.261094576719575,-2.007901601998822,1.180143613000756,2,1,0,1.79352,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.02243593488905,0.04194633408919168,0.2072292826018239,-0.507052637653183,1.24,9.70610508790224,-2.274723200241312,6.255669906748149,-0.1232586731448861,487592.473426437,1.621323320875566,45.31841173432711,0.0,0.0,0.0,0.0,0.0,20.77121159907187,11.63947159853088,5.563451491696996,17.34973483909482,0.0,6.606881964512918,9.473725907600098,17.24853549985172,15.00406483754042,0.0,0.0,52.097834795849,5.563451491696996,0.0,19.92349450621513,6.923737199690624,0.0,0.0,-1.261094576719575,-2.007901601998822,1.180143613000756,2,1,0,1.79352,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
