High_IC50,MaxEStateIndex,MinAbsEStateIndex,qed,MinPartialCharge,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_LOGPHI,BCUT2D_MRLOW,Ipc,PEOE_VSA10,PEOE_VSA13,PEOE_VSA14,PEOE_VSA3,PEOE_VSA5,PEOE_VSA6,PEOE_VSA8,PEOE_VSA9,SMR_VSA10,SMR_VSA6,SMR_VSA9,SlogP_VSA1,SlogP_VSA3,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,EState_VSA1,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,VSA_EState1,VSA_EState10,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState9,NHOHCount,NumAliphaticCarbocycles,NumAromaticHeterocycles,NumHeteroatoms,NumRotatableBonds,NumSaturatedHeterocycles,MolLogP,fr_Al_COO,fr_ArN,fr_Ar_COO,fr_Ar_OH,fr_C_O,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_aldehyde,fr_alkyl_carbamate,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azo,fr_bicyclic,fr_epoxide,fr_ester,fr_furan,fr_guanido,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea
0,-1.8558071569566585,1.2003295452739429,-0.2612481174263565,2.234371727384405,1.0887902662199354,0.6229683221220272,0.0015830550053184953,-0.07517265782497906,1.4254420537520198,-0.03848910762892058,-0.6398010738521219,-0.450376913318769,-0.4639709465010197,0.4036017545807976,2.1804960604864334,1.114553826687658,-0.9941540169652405,-0.3630415975702063,1.3763230343128856,-0.47549265429890836,-0.5227688944250328,-0.9830729681402287,-1.0657154876695871,-0.22456432573945603,0.37403982071146774,-0.21957072252172685,-0.6645281396472921,-0.14756732133030062,-1.0855251296016935,-0.7865218111196077,-0.6387559617540611,0.38128116991759486,-0.43387508969462146,0.45953083986226284,1.5920443199854415,-0.6716843915665477,1.2280190513347464,0.3146894557402403,0.75968977429688,0.3225009237213146,-0.33533859253468556,-0.7734930324505329,-0.15591747892032415,0.6724672641371234,-0.7371999645865946,0.04962599038328907,-0.6630487452928867,1.089622066944528,-0.24343224778007383,-0.11575507648588662,-0.03162277660168379,-0.24766892090013715,-0.8071354470875844,-0.21186122215503983,-0.031622776601683784,-0.37461706463036404,-0.188600690014035,-0.6445894720801322,-0.38979189591216723,-0.24315020634485227,-0.28065080931437325,-0.19314683399389512,-0.05482711030182145,-0.11015202290310472,2.0943797726655315,-0.4864850577955915,-0.08975742177304004,-0.45380083510252556,-0.3872947347087217,-0.08391813582966892,-0.31776795906766797,-0.05983841509381376,-0.4608646390054405,-0.20959318519142867,-0.06334063552195363,-0.05482711030182144,-0.26147689333066576,-0.23408229439226114,-0.16649546306044657,-0.2721382958011861,-0.1954122117244539,-0.37269996632285396,-0.2232215392211776,-0.07765404531490196,-0.16649546306044657,-0.11015202290310472,-0.06334063552195363,-0.08608598012674559,1.7005861507227453,-0.24082003611204153,-0.08239561251993079,-0.15673223944770498,-0.1757725334690893,-0.18126068542638396,3.6543827804800597,-0.11015202290310472,-0.0952500952501429,-0.03162277660168379,-0.03162277660168379,4.272001872658765,-0.27420424855354086,-0.16859476210138785,-0.08391813582966892
1,-1.8583840037982098,0.7345121002989576,0.9719560388861752,0.8129747727516557,0.906453448631483,-0.5642041166993329,-0.005506682477345504,-0.13670435923049598,1.4294419788494908,-0.03848913445071726,-0.17764959247548234,-0.450376913318769,-0.4639709465010197,0.4036017545807976,-0.4009418303119393,0.544092842242931,-0.9322931387227169,-0.2978162789805652,-0.3088503065689214,-0.8301468468838038,-0.5227688944250328,-0.9830729681402287,-0.23358888619012208,-0.24696606345247846,0.20159087176299156,-0.21957072252172685,-0.6645281396472921,-0.14756732133030062,-1.0855251296016935,-0.35994428457819855,0.22010961388907938,-0.31504532841381233,-0.8425154295025429,-0.39606656561997655,1.7945681598183516,-0.8108444831395806,-0.45133404784749104,0.6458727665191341,0.6879202189895193,0.2557397504988646,-0.33533859253468556,-0.18648277810407082,-0.15591747892032415,0.6724672641371234,-1.022007824313025,-0.5636532241064929,-0.6630487452928867,0.30839663234772047,-0.24343224778007383,-0.11575507648588662,-0.03162277660168379,-0.24766892090013715,-0.8071354470875844,-0.21186122215503983,-0.031622776601683784,-0.37461706463036404,-0.188600690014035,1.0141099149435497,-0.38979189591216723,-0.24315020634485227,-0.28065080931437325,5.177408189003021,-0.05482711030182145,-0.11015202290310472,2.0943797726655315,-0.4864850577955915,-0.08975742177304004,-0.45380083510252556,-0.3872947347087217,-0.08391813582966892,-0.31776795906766797,-0.05983841509381376,-0.4608646390054405,-0.20959318519142867,-0.06334063552195363,-0.05482711030182144,-0.26147689333066576,4.272001872658765,-0.16649546306044657,-0.2721382958011861,-0.1954122117244539,-0.37269996632285396,-0.2232215392211776,-0.07765404531490196,-0.16649546306044657,-0.11015202290310472,-0.06334063552195363,-0.08608598012674559,3.776545585934292,-0.24082003611204153,-0.08239561251993079,-0.15673223944770498,-0.1757725334690893,-0.18126068542638396,-0.20838085548671934,-0.11015202290310472,-0.0952500952501429,-0.03162277660168379,-0.03162277660168379,-0.23408229439226114,-0.27420424855354086,-0.16859476210138785,-0.08391813582966892
1,0.4595665397145187,-0.6063069738910775,-0.1066952189119942,-0.6949136080852667,1.0467125390841374,0.6229683987028206,-0.09318736419371758,0.9272116597050144,-0.336082329591658,-0.03848881196134801,-0.15546707724529338,-0.450376913318769,0.35616809050492676,0.4036017545807976,2.1804960604864334,0.8853686934446608,-1.0254437043394908,0.09636159698654186,1.8277799853624912,-0.47549265429890836,-0.5227688944250328,-0.9830729681402287,0.16953633364699142,0.01660507716244669,-0.08887231970331201,-0.21957072252172685,-0.6645281396472921,-0.14756732133030062,0.7825669674201804,-0.33559026132807057,0.053214891625368244,0.2463560721125829,-0.011260962895343177,0.2134068207124382,0.5906791484895308,-0.3682161621641894,0.9532066700280923,-0.26179674172713735,0.35474631831696024,0.06102467009312946,-0.33533859253468556,-0.7734930324505329,0.5316305228384621,0.6724672641371234,-0.16758424513373382,0.04962599038328907,-0.6630487452928867,0.7980224710412913,-0.24343224778007383,-0.11575507648588662,-0.03162277660168379,-0.24766892090013715,0.18542300811471535,-0.21186122215503983,-0.031622776601683784,-0.37461706463036404,-0.188600690014035,-0.6445894720801322,-0.38979189591216723,-0.24315020634485227,-0.28065080931437325,-0.19314683399389512,-0.05482711030182145,-0.11015202290310472,-0.42088615707435695,-0.4864850577955915,-0.08975742177304004,-0.45380083510252556,-0.3872947347087217,-0.08391813582966892,1.080411060830071,-0.05983841509381376,1.6360694684693138,-0.20959318519142867,-0.06334063552195363,-0.05482711030182144,-0.26147689333066576,-0.23408229439226114,-0.16649546306044657,-0.2721382958011861,-0.1954122117244539,-0.37269996632285396,-0.2232215392211776,-0.07765404531490196,-0.16649546306044657,-0.11015202290310472,-0.06334063552195363,-0.08608598012674559,1.7005861507227453,-0.24082003611204153,-0.08239561251993079,-0.15673223944770498,-0.1757725334690893,-0.18126068542638396,3.6543827804800597,-0.11015202290310472,-0.0952500952501429,-0.03162277660168379,-0.03162277660168379,4.272001872658765,-0.27420424855354086,-0.16859476210138785,-0.08391813582966892
0,-1.8782141065890932,1.1196452303244653,0.23368767998878442,0.9276859481566199,1.0887902662199354,0.621042436050536,0.0015814600336003864,-0.0905149028973592,1.4253140769940127,-0.03848910762892058,-0.6398010738521219,-0.450376913318769,-0.4639709465010197,0.4036017545807976,-0.4009418303119393,1.114553826687658,-0.9941540169652405,-0.2978162789805652,0.5806978839995478,-0.47549265429890836,-0.5227688944250328,-0.9830729681402287,-1.0657154876695871,-0.22456432573945603,0.40649700188978266,-0.21957072252172685,-0.6645281396472921,-0.14756732133030062,-1.0855251296016935,-0.7865218111196077,0.5523697797962542,-0.2773034899651899,-0.43387508969462146,0.4995143485484693,1.4796750108953263,-0.8108444831395806,0.37757333218993133,0.6711323422733427,0.7362032321305099,0.31299847337830455,-0.33533859253468556,-0.18648277810407082,-0.15591747892032415,0.6724672641371234,-0.7371999645865946,0.04962599038328907,-0.6630487452928867,0.7471734782568832,-0.24343224778007383,-0.11575507648588662,-0.03162277660168379,-0.24766892090013715,-0.8071354470875844,-0.21186122215503983,-0.031622776601683784,-0.37461706463036404,-0.188600690014035,1.0141099149435497,-0.38979189591216723,-0.24315020634485227,-0.28065080931437325,5.177408189003021,-0.05482711030182145,-0.11015202290310472,2.0943797726655315,-0.4864850577955915,-0.08975742177304004,-0.45380083510252556,-0.3872947347087217,-0.08391813582966892,-0.31776795906766797,-0.05983841509381376,-0.4608646390054405,-0.20959318519142867,-0.06334063552195363,-0.05482711030182144,-0.26147689333066576,4.272001872658765,-0.16649546306044657,-0.2721382958011861,-0.1954122117244539,-0.37269996632285396,-0.2232215392211776,-0.07765404531490196,-0.16649546306044657,-0.11015202290310472,-0.06334063552195363,-0.08608598012674559,3.776545585934292,-0.24082003611204153,-0.08239561251993079,-0.15673223944770498,-0.1757725334690893,-0.18126068542638396,3.6543827804800597,-0.11015202290310472,-0.0952500952501429,-0.03162277660168379,-0.03162277660168379,-0.23408229439226114,-0.27420424855354086,-0.16859476210138785,-0.08391813582966892
0,-1.6492678251738846,0.7950518109232784,1.0295369216306314,-1.0965455299072888,0.04050602061943095,-0.4547717647950782,-0.08880485831850415,0.8165011688990591,1.0548980198728226,-0.038489002436838636,-0.6398010738521219,-0.450376913318769,-0.4639709465010197,-0.6016271397667164,-0.4009418303119393,0.020683973198400995,0.10963194494991121,-0.04337776200878734,-0.7113302869108444,0.4499420994184231,0.5263477564027007,0.55227091236691,-0.23358888619012208,0.22557121157980936,-0.3039983125583432,-0.21957072252172685,-0.6645281396472921,-0.14756732133030062,-1.0855251296016935,-0.3961957020765465,0.7352453310322304,0.5105513239675641,0.2001171167048996,-0.39606656561997655,0.6468638030345882,-0.22008732838134762,-0.45133404784749104,0.43542602750540155,0.9291060380115671,0.2999656892926755,1.6538808089858232,-0.7734930324505329,0.5316305228384621,-0.7069174313572628,-0.7371999645865946,0.35626559762818,-0.6630487452928867,0.5118392967753282,-0.24343224778007383,-0.11575507648588662,-0.03162277660168379,-0.24766892090013715,-0.8071354470875844,-0.21186122215503983,-0.031622776601683784,1.898059794127178,-0.188600690014035,-0.6445894720801322,-0.38979189591216723,-0.24315020634485227,-0.28065080931437325,-0.19314683399389512,-0.05482711030182145,-0.11015202290310472,-0.42088615707435695,-0.4864850577955915,-0.08975742177304004,-0.45380083510252556,-0.3872947347087217,-0.08391813582966892,0.38132155088120145,-0.05983841509381376,-0.4608646390054405,-0.20959318519142867,-0.06334063552195363,-0.05482711030182144,-0.26147689333066576,-0.23408229439226114,-0.16649546306044657,-0.2721382958011861,-0.1954122117244539,2.370481403450505,-0.2232215392211776,-0.07765404531490196,-0.16649546306044657,-0.11015202290310472,-0.06334063552195363,-0.08608598012674559,-0.37537328448880114,-0.24082003611204153,-0.08239561251993079,-0.15673223944770498,-0.1757725334690893,-0.18126068542638396,-0.20838085548671934,-0.11015202290310472,-0.0952500952501429,-0.03162277660168379,-0.03162277660168379,-0.23408229439226114,-0.27420424855354086,-0.16859476210138785,-0.08391813582966892
0,-1.8004384602567247,1.4312841945087502,0.17947970097150556,1.425999451359483,0.2893134506397952,-0.57138527900535,-0.08876747373666265,0.8152059834672892,1.054851177095333,-0.03848914781802743,-0.6398010738521219,-0.450376913318769,-0.4639709465010197,-0.6016271397667164,-0.4009418303119393,0.37368219167423355,0.10963194494991121,-1.1789059455467892,-0.7113302869108444,-0.4266731175885555,-0.5227688944250328,-0.9830729681402287,-1.0657154876695871,0.7590030567543791,-1.0271929864243723,-0.21957072252172685,-0.6645281396472921,-0.14756732133030062,-1.0855251296016935,-0.3961957020765465,-0.5642068153113406,0.8345890715818329,-0.8425154295025429,-0.7008032587861839,0.3764750465046397,-0.8108444831395806,-0.45133404784749104,0.09974991159267864,0.3437301054187643,0.6316787336991271,-0.33533859253468556,-0.7734930324505329,0.5316305228384621,-0.7069174313572628,-1.3068156840394554,-0.2570136168616019,-0.6630487452928867,0.2971435494633843,-0.24343224778007383,-0.11575507648588662,-0.03162277660168379,-0.24766892090013715,-0.8071354470875844,-0.21186122215503983,-0.031622776601683784,1.898059794127178,-0.188600690014035,-0.6445894720801322,-0.38979189591216723,-0.24315020634485227,-0.28065080931437325,-0.19314683399389512,-0.05482711030182145,-0.11015202290310472,-0.42088615707435695,-0.4864850577955915,-0.08975742177304004,-0.45380083510252556,-0.3872947347087217,-0.08391813582966892,0.38132155088120145,-0.05983841509381376,-0.4608646390054405,-0.20959318519142867,-0.06334063552195363,-0.05482711030182144,-0.26147689333066576,-0.23408229439226114,-0.16649546306044657,-0.2721382958011861,-0.1954122117244539,-0.37269996632285396,-0.2232215392211776,-0.07765404531490196,-0.16649546306044657,-0.11015202290310472,-0.06334063552195363,-0.08608598012674559,-0.37537328448880114,-0.24082003611204153,-0.08239561251993079,-0.15673223944770498,-0.1757725334690893,-0.18126068542638396,-0.20838085548671934,-0.11015202290310472,-0.0952500952501429,-0.03162277660168379,-0.03162277660168379,-0.23408229439226114,-0.27420424855354086,0.654641125037584,-0.08391813582966892
0,0.41153373732813353,-0.7501283216989184,0.7640356790237147,-0.690784273206567,0.33139117777559185,-0.45211346415806253,-0.09325177948595427,0.9248085255346644,-0.35862288234840756,-0.03848911638463322,-0.15546707724529338,-0.450376913318769,0.35616809050492676,-0.6016271397667164,-0.4009418303119393,-0.27353976260313245,0.1867831369064741,0.39894184653673703,-0.6918465341345953,1.1948816815676893,-0.5227688944250328,-0.9830729681402287,0.7834250075428054,0.01660507716244669,-1.225580833806494,-0.21957072252172685,-0.6645281396472921,-0.14756732133030062,0.3408960365879613,0.1118181897958487,0.9050450648319238,-0.2773034899651899,-0.8425154295025429,-0.7008032587861839,0.27142215449400126,-0.19261744862025898,-0.45133404784749104,-0.586179717657782,0.24880297521103073,0.0796708447592114,-0.33533859253468556,-0.7734930324505329,0.5316305228384621,-0.7069174313572628,-0.45239210486016423,-0.2570136168616019,0.593981167658211,-0.6353681446572816,-0.24343224778007383,-0.11575507648588662,-0.03162277660168379,-0.24766892090013715,0.18542300811471535,-0.21186122215503983,-0.031622776601683784,-0.37461706463036404,-0.188600690014035,-0.6445894720801322,-0.38979189591216723,-0.24315020634485227,-0.28065080931437325,-0.19314683399389512,-0.05482711030182145,-0.11015202290310472,-0.42088615707435695,-0.4864850577955915,-0.08975742177304004,-0.45380083510252556,-0.3872947347087217,-0.08391813582966892,0.38132155088120145,-0.05983841509381376,1.6360694684693138,-0.20959318519142867,-0.06334063552195363,-0.05482711030182144,-0.26147689333066576,-0.23408229439226114,-0.16649546306044657,-0.2721382958011861,-0.1954122117244539,-0.37269996632285396,2.468884012108928,-0.07765404531490196,-0.16649546306044657,-0.11015202290310472,-0.06334063552195363,-0.08608598012674559,-0.37537328448880114,-0.24082003611204153,-0.08239561251993079,-0.15673223944770498,-0.1757725334690893,-0.18126068542638396,-0.20838085548671934,-0.11015202290310472,-0.0952500952501429,-0.03162277660168379,-0.03162277660168379,-0.23408229439226114,-0.27420424855354086,-0.16859476210138785,-0.08391813582966892
1,-1.9886078219668555,4.700665865497143,0.00767049900545101,0.8098822286763895,1.2150234476273252,-0.5650588887728706,0.776296262226709,-1.8626472788887158,4.975732949780155,-0.03848914984407257,-0.17764959247548234,-0.450376913318769,-0.4639709465010197,0.4036017545807976,-0.4009418303119393,-0.692512944058713,-1.5269288922499018,-0.2978162789805652,-0.3088503065689214,-0.8301468468838038,-0.5227688944250328,-0.9830729681402287,-1.0657154876695871,-1.268312987718762,-0.2613212686517886,-0.21957072252172685,-0.6645281396472921,-0.14756732133030062,-1.0855251296016935,-1.1768479201626691,-0.24549431875715488,-0.8490357682026143,-0.8425154295025429,0.8659491700109304,-0.5436981300038318,-0.8108444831395806,-0.45133404784749104,-0.0057715150541923325,0.3702241785812269,-0.605847540774003,-0.33533859253468556,-0.18648277810407082,-0.8434654806791103,0.6724672641371234,-1.022007824313025,-1.1769324385962747,-0.6630487452928867,-0.7312201303210386,-0.24343224778007383,-0.11575507648588662,-0.03162277660168379,-0.24766892090013715,-0.8071354470875844,-0.21186122215503983,-0.031622776601683784,-0.37461706463036404,-0.188600690014035,1.0141099149435497,-0.38979189591216723,-0.24315020634485227,-0.28065080931437325,5.177408189003021,-0.05482711030182145,-0.11015202290310472,-0.42088615707435695,-0.4864850577955915,-0.08975742177304004,-0.45380083510252556,1.9766200789707322,-0.08391813582966892,-0.31776795906766797,-0.05983841509381376,-0.4608646390054405,-0.20959318519142867,-0.06334063552195363,-0.05482711030182144,-0.26147689333066576,4.272001872658765,-0.16649546306044657,-0.2721382958011861,-0.1954122117244539,-0.37269996632285396,-0.2232215392211776,-0.07765404531490196,-0.16649546306044657,-0.11015202290310472,-0.06334063552195363,-0.08608598012674559,3.776545585934292,-0.24082003611204153,-0.08239561251993079,-0.15673223944770498,-0.1757725334690893,-0.18126068542638396,-0.20838085548671934,-0.11015202290310472,-0.0952500952501429,-0.03162277660168379,-0.03162277660168379,-0.23408229439226114,-0.27420424855354086,-0.16859476210138785,-0.08391813582966892
1,0.0012413401415080484,1.8936585484048152,-0.5674279566845818,1.3517686704458889,0.20515799636820184,-0.4801001150079055,0.3317392622779388,-0.2693047391717926,-0.2084133738359095,-0.0384891500056071,-0.1809154967868055,-0.450376913318769,-0.4639709465010197,-0.6016271397667164,-0.4009418303119393,-1.2809604156617795,-0.38423266800391953,-1.1789059455467892,-0.7059182276520324,-0.8301468468838038,-0.5227688944250328,-0.9830729681402287,-0.44435234024882225,-0.5224030413000317,-1.225580833806494,-0.21957072252172685,-0.6645281396472921,-0.14756732133030062,-1.0855251296016935,-0.3333995772615333,-0.5731939085120248,0.008562649153522218,-0.8425154295025429,-0.7008032587861839,-1.0611151187597674,-0.8108444831395806,-0.45133404784749104,-0.7471892904434879,0.7089904494747705,0.26702626822579567,-0.33533859253468556,-0.7734930324505329,0.5316305228384621,-0.7069174313572628,-1.3068156840394554,-1.1769324385962747,-0.6630487452928867,-0.9627348006825167,-0.24343224778007383,-0.11575507648588662,-0.03162277660168379,-0.24766892090013715,0.18542300811471535,-0.21186122215503983,-0.031622776601683784,-0.37461706463036404,-0.7995692683442907,-0.6445894720801322,-0.38979189591216723,-0.24315020634485227,-0.28065080931437325,-0.19314683399389512,-0.05482711030182145,-0.11015202290310472,-0.42088615707435695,-0.4864850577955915,-0.08975742177304004,-0.45380083510252556,-0.3872947347087217,-0.08391813582966892,0.38132155088120145,-0.05983841509381376,-0.4608646390054405,-0.20959318519142867,-0.06334063552195363,-0.05482711030182144,-0.26147689333066576,-0.23408229439226114,-0.16649546306044657,2.138573510366843,-0.1954122117244539,-0.37269996632285396,-0.2232215392211776,-0.07765404531490196,-0.16649546306044657,-0.11015202290310472,-0.06334063552195363,-0.08608598012674559,-0.37537328448880114,-0.24082003611204153,-0.08239561251993079,-0.15673223944770498,-0.1757725334690893,-0.18126068542638396,-0.20838085548671934,-0.11015202290310472,-0.0952500952501429,-0.03162277660168379,-0.03162277660168379,-0.23408229439226114,-0.27420424855354086,-0.16859476210138785,-0.08391813582966892
1,0.22447057585463806,1.9279773976454782,-0.3038203026481107,1.3556130635792571,-1.7457184435641966,-0.48006778387737065,-0.2929970189129966,0.22054544345254215,-0.2816679873522839,-0.03848914966132186,-0.1809154967868055,-0.450376913318769,-0.4639709465010197,-0.6016271397667164,-0.4009418303119393,-1.2809604156617795,-0.43080795081230605,-1.1789059455467892,-0.7059182276520324,-0.8301468468838038,-0.5227688944250328,-0.9830729681402287,-0.44435234024882225,-0.28123363839812904,-1.225580833806494,-0.21957072252172685,-0.6645281396472921,-0.14756732133030062,-1.0855251296016935,0.09317794927987653,-0.6096626790342533,0.5802949273909467,-0.8425154295025429,-0.7008032587861839,-1.0611151187597674,-0.8108444831395806,-0.45133404784749104,-0.7471892904434879,1.3616814562781963,0.596247055084986,-0.33533859253468556,-0.7734930324505329,1.9067265263560347,-0.7069174313572628,-1.3068156840394554,-1.1769324385962747,-0.6630487452928867,-0.6657187831420056,-0.24343224778007383,-0.11575507648588662,-0.03162277660168379,-0.24766892090013715,0.18542300811471535,-0.21186122215503983,-0.031622776601683784,-0.37461706463036404,-0.7995692683442907,-0.6445894720801322,-0.38979189591216723,-0.24315020634485227,-0.28065080931437325,-0.19314683399389512,-0.05482711030182145,-0.11015202290310472,-0.42088615707435695,-0.4864850577955915,-0.08975742177304004,-0.45380083510252556,-0.3872947347087217,-0.08391813582966892,-1.0168574690165373,-0.05983841509381376,-0.4608646390054405,-0.20959318519142867,-0.06334063552195363,-0.05482711030182144,-0.26147689333066576,-0.23408229439226114,-0.16649546306044657,2.138573510366843,-0.1954122117244539,-0.37269996632285396,-0.2232215392211776,-0.07765404531490196,-0.16649546306044657,-0.11015202290310472,-0.06334063552195363,-0.08608598012674559,-0.37537328448880114,-0.24082003611204153,-0.08239561251993079,-0.15673223944770498,-0.1757725334690893,-0.18126068542638396,-0.20838085548671934,-0.11015202290310472,-0.0952500952501429,-0.03162277660168379,-0.03162277660168379,-0.23408229439226114,-0.27420424855354086,-0.16859476210138785,-0.08391813582966892
1,-0.613427373998474,0.026763577409578233,0.6579528099895575,0.14885650916380436,0.3854911126644755,-0.4724210449272471,-0.08865452419181742,0.8138792468065351,1.054160221364179,-0.03848914871830512,-0.6398010738521219,-0.450376913318769,-0.4639709465010197,-0.6016271397667164,-0.4009418303119393,-0.27353976260313245,-0.49648147567307177,-0.12866112896692822,-0.7113302869108444,-0.019369447305681676,-0.5227688944250328,-0.9830729681402287,-1.0657154876695871,0.01660507716244669,-1.0271929864243723,-0.21957072252172685,-0.6645281396472921,-0.14756732133030062,-0.5466381779705324,0.07556677229750003,-1.0387978411582586,0.2628567933444091,-0.8425154295025429,-0.7008032587861839,0.27622338759497894,-0.8108444831395806,-0.45133404784749104,-0.024424590567212186,0.31195690649903207,0.1101842506090113,-0.33533859253468556,-0.18648277810407082,0.5316305228384621,-0.7069174313572628,-1.022007824313025,-0.5636532241064929,-0.6630487452928867,-0.5469777467317685,-0.24343224778007383,-0.11575507648588662,-0.03162277660168379,-0.24766892090013715,-0.8071354470875844,-0.21186122215503983,-0.031622776601683784,1.898059794127178,-0.188600690014035,-0.6445894720801322,-0.38979189591216723,-0.24315020634485227,-0.28065080931437325,-0.19314683399389512,-0.05482711030182145,-0.11015202290310472,-0.42088615707435695,-0.4864850577955915,-0.08975742177304004,-0.45380083510252556,-0.3872947347087217,-0.08391813582966892,0.38132155088120145,-0.05983841509381376,-0.4608646390054405,-0.20959318519142867,-0.06334063552195363,-0.05482711030182144,-0.26147689333066576,-0.23408229439226114,-0.16649546306044657,-0.2721382958011861,-0.1954122117244539,-0.37269996632285396,-0.2232215392211776,-0.07765404531490196,-0.16649546306044657,-0.11015202290310472,-0.06334063552195363,-0.08608598012674559,-0.37537328448880114,-0.24082003611204153,-0.08239561251993079,-0.15673223944770498,-0.1757725334690893,-0.18126068542638396,-0.20838085548671934,-0.11015202290310472,-0.0952500952501429,-0.03162277660168379,-0.03162277660168379,-0.23408229439226114,-0.27420424855354086,-0.16859476210138785,-0.08391813582966892
0,-1.7460204393662389,1.1018232417983838,0.3510400084884549,0.29670098346580376,0.457624359182983,-0.45791599147398876,-0.08865724572338837,0.8141962761257072,1.049448787893707,-0.03848914781802743,-0.6398010738521219,-0.450376913318769,-0.4639709465010197,-0.6016271397667164,-0.4009418303119393,-0.27353976260313245,0.16196070924728767,-0.12866112896692822,-0.7113302869108444,0.4189381611978081,-0.5227688944250328,-0.9830729681402287,-0.45182681377377343,0.01660507716244669,-1.0271929864243723,-0.21957072252172685,-0.6645281396472921,-0.14756732133030062,-1.0855251296016935,-0.3961957020765465,-0.08511077342428185,0.2628567933444091,-0.3211991563988218,-0.7008032587861839,0.017077505188537616,-0.5308058454587945,-0.45133404784749104,0.039007344567236396,0.3278020265869403,0.13555558697222417,0.6999839725134414,-0.7734930324505329,0.5316305228384621,-0.7069174313572628,-1.022007824313025,-0.2570136168616019,-0.6630487452928867,-0.24155693699548664,-0.24343224778007383,-0.11575507648588662,-0.03162277660168379,-0.24766892090013715,-0.8071354470875844,-0.21186122215503983,-0.031622776601683784,1.898059794127178,-0.188600690014035,-0.6445894720801322,-0.38979189591216723,-0.24315020634485227,-0.28065080931437325,-0.19314683399389512,-0.05482711030182145,-0.11015202290310472,-0.42088615707435695,-0.4864850577955915,-0.08975742177304004,-0.45380083510252556,-0.3872947347087217,-0.08391813582966892,0.38132155088120145,-0.05983841509381376,-0.4608646390054405,-0.20959318519142867,-0.06334063552195363,-0.05482711030182144,-0.26147689333066576,-0.23408229439226114,-0.16649546306044657,-0.2721382958011861,-0.1954122117244539,0.9988907185638255,-0.2232215392211776,-0.07765404531490196,-0.16649546306044657,-0.11015202290310472,-0.06334063552195363,-0.08608598012674559,-0.37537328448880114,-0.24082003611204153,-0.08239561251993079,-0.15673223944770498,-0.1757725334690893,-0.18126068542638396,-0.20838085548671934,-0.11015202290310472,-0.0952500952501429,-0.03162277660168379,-0.03162277660168379,-0.23408229439226114,-0.27420424855354086,-0.16859476210138785,-0.08391813582966892
